"time","sim.num.1","sim.num.2","sim.num.3","sim.num.4","sim.num.5","sim.num.6","sim.num.7","sim.num.8","sim.num.9","sim.num.10"
6.8,0.412010978941122,0.493310401734898,0.495214511915451,0.574842076402729,0.436639733492473,0.474135283269708,0.520783318770032,0.489467988042901,0.475723544893077,0.459507031300016
7,0.401578982962241,0.474935163976232,0.483791171128707,0.569280919817434,0.431358483980937,0.449982706559895,0.512360736920571,0.477080293951102,0.405891856956646,0.45871372517748
7.2,0.398841363831762,0.45703348953964,0.471268141490681,0.561540313369429,0.415178427665933,0.440169604385307,0.504103415653985,0.463718625544963,0.34586182503277,0.456351210763205
7.4,0.406636060955101,0.444110035550543,0.470639063046095,0.55367650008631,0.384372934551161,0.433345086290296,0.49345453538501,0.440808466809799,0.334678275846155,0.449330179967093
7.6,0.415586179658331,0.432592437147766,0.467282085300596,0.533477015651535,0.369849066699607,0.455252653467016,0.483663842428227,0.414574124950486,0.385360829388278,0.439484710566957
7.8,0.425152574382971,0.425719910689418,0.460075879788188,0.516259475460976,0.367354088781879,0.482132154734473,0.473675654636969,0.405812080935594,0.417730162401039,0.428063451951761
8,0.439403921935893,0.419078875475661,0.456232803219079,0.505172556223746,0.361798872960371,0.496670179524555,0.464847088991204,0.395821233269893,0.441057851528194,0.417191010988937
8.2,0.452855868162617,0.412914581747299,0.450241456493365,0.493555777840443,0.368463243596982,0.558126933731342,0.45191515183044,0.381190647536462,0.456240308903136,0.409123929693707
8.4,0.482417444975051,0.409925332097553,0.432560269513374,0.483269549414859,0.395168456438586,0.596598291611793,0.439757754297697,0.353866441520356,0.466905589127284,0.403065419082054
8.6,0.531351299699204,0.426685175592518,0.413666832389873,0.4781547112429,0.410079305404745,0.612589372966442,0.434137226389516,0.331186024625997,0.477801245281629,0.394055536348528
8.8,0.589980772231521,0.447906065644538,0.399242766537252,0.477906097902064,0.419388203688067,0.588571499046445,0.441746195543974,0.327014648308943,0.489734938914871,0.39033262208455
9,0.653492310779551,0.478984342035072,0.393991495532747,0.474025184464455,0.43312371660756,0.558448129155634,0.446084714042885,0.32897833700131,0.502064349515955,0.389342017857827
9.2,0.727225195299742,0.521373135799839,0.383110531622062,0.466714703247034,0.450976405478091,0.527986653428035,0.45263190397291,0.338446301563468,0.514228456789001,0.403621696675547
9.4,0.817896645437838,0.57517670791093,0.371931186937698,0.458853140990269,0.473058180421854,0.509412064659237,0.45719944419858,0.348748575872284,0.524801455845252,0.437586939343229
9.6,0.931840085705653,0.648360708571699,0.358196035883715,0.449049861649121,0.476478923256885,0.516737347351926,0.458031741581387,0.357920382651165,0.534698920995712,0.536376237294616
9.8,1.06627502695277,0.748106628620631,0.33363289667934,0.434957992927864,0.469244414349989,0.532151267608635,0.454911888144749,0.37315709378979,0.536883391110559,0.723764475438363
10,1.12879369639397,0.792155746209172,0.309991399365024,0.408537879983112,0.45658708006039,0.555235624051402,0.450795702388159,0.400169528207276,0.474464820598264,1.05596956879017
