"theta","tau"
35.195,0.475597210782123
35.196,0.475597829580498
35.197,0.475598448346948
35.198,0.475599067081476
35.199,0.475599685784082
35.2,0.475600304454771
35.201,0.475600923093544
35.202,0.475601541700405
35.203,0.475602160275355
35.204,0.475602778818397
35.205,0.475603397329533
35.206,0.475604015808767
35.207,0.4756046342561
35.208,0.475605252671535
35.209,0.475605871055075
35.21,0.475606489406722
35.211,0.475607107726478
35.212,0.475607726014346
35.213,0.475608344270329
35.214,0.475608962494429
35.215,0.475609580686648
35.216,0.475610198846989
35.217,0.475610816975454
35.218,0.475611435072047
35.219,0.475612053136769
35.22,0.475612671169623
35.221,0.475613289170611
35.222,0.475613907139736
35.223,0.475614525077001
35.224,0.475615142982408
35.225,0.475615760855959
35.226,0.475616378697657
35.227,0.475616996507504
35.228,0.475617614285503
35.229,0.475618232031656
35.23,0.475618849745966
35.231,0.475619467428436
35.232,0.475620085079067
35.233,0.475620702697863
35.234,0.475621320284825
35.235,0.475621937839957
35.236,0.475622555363261
35.237,0.475623172854738
35.238,0.475623790314393
35.239,0.475624407742226
35.24,0.475625025138242
35.241,0.475625642502441
35.242,0.475626259834827
35.243,0.475626877135403
35.244,0.47562749440417
35.245,0.475628111641131
35.246,0.475628728846289
35.247,0.475629346019645
35.248,0.475629963161204
35.249,0.475630580270966
35.25,0.475631197348935
35.251,0.475631814395113
35.252,0.475632431409503
35.253,0.475633048392106
35.254,0.475633665342926
35.255,0.475634282261965
35.256,0.475634899149226
35.257,0.47563551600471
35.258,0.475636132828421
35.259,0.47563674962036
35.26,0.475637366380531
35.261,0.475637983108936
35.262,0.475638599805577
35.263,0.475639216470457
35.264,0.475639833103578
35.265,0.475640449704943
35.266,0.475641066274555
35.267,0.475641682812415
35.268,0.475642299318526
35.269,0.47564291579289
35.27,0.475643532235511
35.271,0.475644148646391
35.272,0.475644765025532
35.273,0.475645381372936
35.274,0.475645997688606
35.275,0.475646613972545
35.276,0.475647230224755
35.277,0.475647846445238
35.278,0.475648462633998
35.279,0.475649078791036
35.28,0.475649694916354
35.281,0.475650311009956
35.282,0.475650927071844
35.283,0.475651543102021
35.284,0.475652159100488
35.285,0.475652775067248
35.286,0.475653391002304
35.287,0.475654006905659
35.288,0.475654622777314
35.289,0.475655238617272
35.29,0.475655854425536
35.291,0.475656470202108
35.292,0.475657085946991
35.293,0.475657701660187
35.294,0.475658317341698
35.295,0.475658932991527
35.296,0.475659548609677
35.297,0.47566016419615
35.298,0.475660779750948
35.299,0.475661395274074
35.3,0.475662010765531
35.301,0.47566262622532
35.302,0.475663241653445
35.303,0.475663857049907
35.304,0.47566447241471
35.305,0.475665087747855
35.306,0.475665703049346
35.307,0.475666318319184
35.308,0.475666933557372
35.309,0.475667548763913
35.31,0.475668163938809
35.311,0.475668779082063
35.312,0.475669394193676
35.313,0.475670009273652
35.314,0.475670624321993
35.315,0.475671239338702
35.316,0.47567185432378
35.317,0.47567246927723
35.318,0.475673084199056
35.319,0.475673699089258
35.32,0.47567431394784
35.321,0.475674928774805
35.322,0.475675543570154
35.323,0.47567615833389
35.324,0.475676773066016
35.325,0.475677387766534
35.326,0.475678002435446
35.327,0.475678617072755
35.328,0.475679231678464
35.329,0.475679846252574
35.33,0.475680460795089
35.331,0.475681075306011
35.332,0.475681689785342
35.333,0.475682304233085
35.334,0.475682918649242
35.335,0.475683533033816
35.336,0.475684147386809
35.337,0.475684761708223
35.338,0.475685375998061
35.339,0.475685990256326
35.34,0.47568660448302
35.341,0.475687218678145
35.342,0.475687832841705
35.343,0.4756884469737
35.344,0.475689061074135
35.345,0.47568967514301
35.346,0.475690289180329
35.347,0.475690903186095
35.348,0.475691517160309
35.349,0.475692131102974
35.35,0.475692745014093
35.351,0.475693358893668
35.352,0.475693972741701
35.353,0.475694586558195
35.354,0.475695200343153
35.355,0.475695814096576
35.356,0.475696427818468
35.357,0.475697041508831
35.358,0.475697655167666
35.359,0.475698268794977
35.36,0.475698882390767
35.361,0.475699495955037
35.362,0.47570010948779
35.363,0.475700722989028
35.364,0.475701336458755
35.365,0.475701949896971
35.366,0.475702563303681
35.367,0.475703176678886
35.368,0.475703790022588
35.369,0.475704403334791
35.37,0.475705016615497
35.371,0.475705629864707
35.372,0.475706243082425
35.373,0.475706856268653
35.374,0.475707469423394
35.375,0.475708082546649
35.376,0.475708695638422
35.377,0.475709308698715
35.378,0.475709921727529
35.379,0.475710534724869
35.38,0.475711147690736
35.381,0.475711760625132
35.382,0.47571237352806
35.383,0.475712986399523
35.384,0.475713599239523
35.385,0.475714212048062
35.386,0.475714824825143
35.387,0.475715437570768
35.388,0.47571605028494
35.389,0.475716662967661
35.39,0.475717275618934
35.391,0.475717888238761
35.392,0.475718500827145
35.393,0.475719113384087
35.394,0.475719725909591
35.395,0.475720338403659
35.396,0.475720950866293
35.397,0.475721563297495
35.398,0.475722175697269
35.399,0.475722788065617
35.4,0.47572340040254
35.401,0.475724012708043
35.402,0.475724624982126
35.403,0.475725237224793
35.404,0.475725849436045
35.405,0.475726461615886
35.406,0.475727073764317
35.407,0.475727685881342
35.408,0.475728297966962
35.409,0.475728910021181
35.41,0.475729522044
35.411,0.475730134035422
35.412,0.475730745995449
35.413,0.475731357924084
35.414,0.47573196982133
35.415,0.475732581687188
35.416,0.475733193521661
35.417,0.475733805324752
35.418,0.475734417096463
35.419,0.475735028836796
35.42,0.475735640545755
35.421,0.475736252223341
35.422,0.475736863869556
35.423,0.475737475484404
35.424,0.475738087067886
35.425,0.475738698620006
35.426,0.475739310140765
35.427,0.475739921630166
35.428,0.475740533088212
35.429,0.475741144514904
35.43,0.475741755910246
35.431,0.475742367274239
35.432,0.475742978606887
35.433,0.475743589908191
35.434,0.475744201178155
35.435,0.475744812416779
35.436,0.475745423624068
35.437,0.475746034800023
35.438,0.475746645944647
35.439,0.475747257057942
35.44,0.475747868139911
35.441,0.475748479190556
35.442,0.475749090209879
35.443,0.475749701197883
35.444,0.475750312154571
35.445,0.475750923079944
35.446,0.475751533974006
35.447,0.475752144836759
35.448,0.475752755668204
35.449,0.475753366468345
35.45,0.475753977237185
35.451,0.475754587974724
35.452,0.475755198680967
35.453,0.475755809355914
35.454,0.47575641999957
35.455,0.475757030611935
35.456,0.475757641193013
35.457,0.475758251742806
35.458,0.475758862261317
35.459,0.475759472748547
35.46,0.4757600832045
35.461,0.475760693629177
35.462,0.475761304022582
35.463,0.475761914384716
35.464,0.475762524715582
35.465,0.475763135015183
35.466,0.47576374528352
35.467,0.475764355520597
35.468,0.475764965726415
35.469,0.475765575900978
35.47,0.475766186044287
35.471,0.475766796156345
35.472,0.475767406237155
35.473,0.475768016286718
35.474,0.475768626305038
35.475,0.475769236292116
35.476,0.475769846247956
35.477,0.475770456172559
35.478,0.475771066065928
35.479,0.475771675928065
35.48,0.475772285758974
35.481,0.475772895558655
35.482,0.475773505327112
35.483,0.475774115064347
35.484,0.475774724770363
35.485,0.475775334445162
35.486,0.475775944088746
35.487,0.475776553701118
35.488,0.47577716328228
35.489,0.475777772832234
35.49,0.475778382350984
35.491,0.475778991838531
35.492,0.475779601294878
35.493,0.475780210720028
35.494,0.475780820113982
35.495,0.475781429476743
35.496,0.475782038808314
35.497,0.475782648108697
35.498,0.475783257377894
35.499,0.475783866615908
35.5,0.475784475822741
35.501,0.475785084998397
35.502,0.475785694142876
35.503,0.475786303256181
35.504,0.475786912338316
35.505,0.475787521389282
35.506,0.475788130409081
35.507,0.475788739397717
35.508,0.475789348355191
35.509,0.475789957281507
35.51,0.475790566176666
35.511,0.47579117504067
35.512,0.475791783873523
35.513,0.475792392675227
35.514,0.475793001445784
35.515,0.475793610185196
35.516,0.475794218893466
35.517,0.475794827570596
35.518,0.47579543621659
35.519,0.475796044831448
35.52,0.475796653415174
35.521,0.47579726196777
35.522,0.475797870489238
35.523,0.475798478979582
35.524,0.475799087438802
35.525,0.475799695866902
35.526,0.475800304263884
35.527,0.475800912629751
35.528,0.475801520964504
35.529,0.475802129268147
35.53,0.475802737540682
35.531,0.47580334578211
35.532,0.475803953992435
35.533,0.475804562171659
35.534,0.475805170319785
35.535,0.475805778436814
35.536,0.475806386522749
35.537,0.475806994577593
35.538,0.475807602601348
35.539,0.475808210594017
35.54,0.475808818555601
35.541,0.475809426486103
35.542,0.475810034385526
35.543,0.475810642253872
35.544,0.475811250091144
35.545,0.475811857897343
35.546,0.475812465672472
35.547,0.475813073416535
35.548,0.475813681129532
35.549,0.475814288811467
35.55,0.475814896462341
35.551,0.475815504082158
35.552,0.47581611167092
35.553,0.475816719228629
35.554,0.475817326755287
35.555,0.475817934250897
35.556,0.475818541715462
35.557,0.475819149148983
35.558,0.475819756551463
35.559,0.475820363922905
35.56,0.475820971263311
35.561,0.475821578572683
35.562,0.475822185851024
35.563,0.475822793098336
35.564,0.475823400314622
35.565,0.475824007499883
35.566,0.475824614654123
35.567,0.475825221777344
35.568,0.475825828869548
35.569,0.475826435930737
35.57,0.475827042960914
35.571,0.475827649960082
35.572,0.475828256928243
35.573,0.475828863865398
35.574,0.475829470771551
35.575,0.475830077646705
35.576,0.47583068449086
35.577,0.475831291304021
35.578,0.475831898086188
35.579,0.475832504837365
35.58,0.475833111557554
35.581,0.475833718246758
35.582,0.475834324904978
35.583,0.475834931532217
35.584,0.475835538128478
35.585,0.475836144693763
35.586,0.475836751228074
35.587,0.475837357731414
35.588,0.475837964203785
35.589,0.475838570645189
35.59,0.47583917705563
35.591,0.475839783435109
35.592,0.475840389783628
35.593,0.475840996101191
35.594,0.4758416023878
35.595,0.475842208643456
35.596,0.475842814868162
35.597,0.475843421061922
35.598,0.475844027224736
35.599,0.475844633356608
35.6,0.475845239457539
35.601,0.475845845527533
35.602,0.475846451566592
35.603,0.475847057574718
35.604,0.475847663551913
35.605,0.47584826949818
35.606,0.475848875413522
35.607,0.47584948129794
35.608,0.475850087151437
35.609,0.475850692974015
35.61,0.475851298765677
35.611,0.475851904526426
35.612,0.475852510256263
35.613,0.475853115955191
35.614,0.475853721623213
35.615,0.47585432726033
35.616,0.475854932866545
35.617,0.475855538441861
35.618,0.47585614398628
35.619,0.475856749499804
35.62,0.475857354982436
35.621,0.475857960434178
35.622,0.475858565855033
35.623,0.475859171245002
35.624,0.475859776604089
35.625,0.475860381932296
35.626,0.475860987229624
35.627,0.475861592496077
35.628,0.475862197731657
35.629,0.475862802936366
35.63,0.475863408110206
35.631,0.475864013253181
35.632,0.475864618365292
35.633,0.475865223446541
35.634,0.475865828496932
35.635,0.475866433516466
35.636,0.475867038505147
35.637,0.475867643462975
35.638,0.475868248389954
35.639,0.475868853286087
35.64,0.475869458151374
35.641,0.47587006298582
35.642,0.475870667789426
35.643,0.475871272562194
35.644,0.475871877304127
35.645,0.475872482015228
35.646,0.475873086695499
35.647,0.475873691344941
35.648,0.475874295963559
35.649,0.475874900551353
35.65,0.475875505108326
35.651,0.475876109634481
35.652,0.47587671412982
35.653,0.475877318594345
35.654,0.47587792302806
35.655,0.475878527430965
35.656,0.475879131803064
35.657,0.475879736144359
35.658,0.475880340454852
35.659,0.475880944734546
35.66,0.475881548983443
35.661,0.475882153201546
35.662,0.475882757388856
35.663,0.475883361545377
35.664,0.47588396567111
35.665,0.475884569766058
35.666,0.475885173830224
35.667,0.475885777863609
35.668,0.475886381866216
35.669,0.475886985838048
35.67,0.475887589779107
35.671,0.475888193689395
35.672,0.475888797568914
35.673,0.475889401417668
35.674,0.475890005235658
35.675,0.475890609022886
35.676,0.475891212779356
35.677,0.475891816505069
35.678,0.475892420200029
35.679,0.475893023864236
35.68,0.475893627497694
35.681,0.475894231100405
35.682,0.475894834672371
35.683,0.475895438213595
35.684,0.475896041724079
35.685,0.475896645203826
35.686,0.475897248652838
35.687,0.475897852071116
35.688,0.475898455458665
35.689,0.475899058815485
35.69,0.475899662141579
35.691,0.475900265436951
35.692,0.475900868701601
35.693,0.475901471935533
35.694,0.475902075138749
35.695,0.475902678311251
35.696,0.475903281453041
35.697,0.475903884564123
35.698,0.475904487644498
35.699,0.475905090694168
35.7,0.475905693713136
35.701,0.475906296701405
35.702,0.475906899658977
35.703,0.475907502585854
35.704,0.475908105482038
35.705,0.475908708347532
35.706,0.475909311182339
35.707,0.47590991398646
35.708,0.475910516759898
35.709,0.475911119502656
35.71,0.475911722214735
35.711,0.475912324896138
35.712,0.475912927546868
35.713,0.475913530166927
35.714,0.475914132756316
35.715,0.47591473531504
35.716,0.475915337843099
35.717,0.475915940340497
35.718,0.475916542807235
35.719,0.475917145243316
35.72,0.475917747648743
35.721,0.475918350023517
35.722,0.475918952367641
35.723,0.475919554681118
35.724,0.47592015696395
35.725,0.475920759216139
35.726,0.475921361437688
35.727,0.475921963628598
35.728,0.475922565788873
35.729,0.475923167918514
35.73,0.475923770017525
35.731,0.475924372085907
35.732,0.475924974123662
35.733,0.475925576130794
35.734,0.475926178107304
35.735,0.475926780053195
35.736,0.475927381968469
35.737,0.475927983853129
35.738,0.475928585707176
35.739,0.475929187530614
35.74,0.475929789323444
35.741,0.47593039108567
35.742,0.475930992817293
35.743,0.475931594518315
35.744,0.47593219618874
35.745,0.475932797828569
35.746,0.475933399437804
35.747,0.475934001016449
35.748,0.475934602564505
35.749,0.475935204081976
35.75,0.475935805568862
35.751,0.475936407025167
35.752,0.475937008450893
35.753,0.475937609846042
35.754,0.475938211210617
35.755,0.475938812544619
35.756,0.475939413848052
35.757,0.475940015120918
35.758,0.475940616363219
35.759,0.475941217574957
35.76,0.475941818756135
35.761,0.475942419906755
35.762,0.47594302102682
35.763,0.475943622116331
35.764,0.475944223175292
35.765,0.475944824203704
35.766,0.47594542520157
35.767,0.475946026168892
35.768,0.475946627105673
35.769,0.475947228011914
35.77,0.475947828887619
35.771,0.47594842973279
35.772,0.475949030547429
35.773,0.475949631331538
35.774,0.47595023208512
35.775,0.475950832808176
35.776,0.475951433500711
35.777,0.475952034162724
35.778,0.475952634794221
35.779,0.475953235395201
35.78,0.475953835965668
35.781,0.475954436505625
35.782,0.475955037015073
35.783,0.475955637494014
35.784,0.475956237942452
35.785,0.475956838360389
35.786,0.475957438747826
35.787,0.475958039104767
35.788,0.475958639431213
35.789,0.475959239727167
35.79,0.475959839992632
35.791,0.475960440227609
35.792,0.475961040432101
35.793,0.475961640606111
35.794,0.47596224074964
35.795,0.475962840862691
35.796,0.475963440945266
35.797,0.475964040997368
35.798,0.475964641019
35.799,0.475965241010162
35.8,0.475965840970859
35.801,0.475966440901091
35.802,0.475967040800862
35.803,0.475967640670174
35.804,0.475968240509029
35.805,0.475968840317429
35.806,0.475969440095377
35.807,0.475970039842876
35.808,0.475970639559926
35.809,0.475971239246532
35.81,0.475971838902695
35.811,0.475972438528417
35.812,0.475973038123701
35.813,0.47597363768855
35.814,0.475974237222965
35.815,0.475974836726948
35.816,0.475975436200503
35.817,0.475976035643632
35.818,0.475976635056337
35.819,0.47597723443862
35.82,0.475977833790483
35.821,0.475978433111929
35.822,0.475979032402961
35.823,0.47597963166358
35.824,0.475980230893789
35.825,0.475980830093591
35.826,0.475981429262987
35.827,0.47598202840198
35.828,0.475982627510572
35.829,0.475983226588766
35.83,0.475983825636564
35.831,0.475984424653969
35.832,0.475985023640982
35.833,0.475985622597606
35.834,0.475986221523843
35.835,0.475986820419696
35.836,0.475987419285167
35.837,0.475988018120258
35.838,0.475988616924972
35.839,0.475989215699311
35.84,0.475989814443278
35.841,0.475990413156874
35.842,0.475991011840102
35.843,0.475991610492964
35.844,0.475992209115463
35.845,0.475992807707601
35.846,0.475993406269381
35.847,0.475994004800804
35.848,0.475994603301873
35.849,0.475995201772591
35.85,0.475995800212959
35.851,0.47599639862298
35.852,0.475996997002657
35.853,0.475997595351991
35.854,0.475998193670985
35.855,0.475998791959642
35.856,0.475999390217963
35.857,0.475999988445952
35.858,0.476000586643609
35.859,0.476001184810939
35.86,0.476001782947942
35.861,0.476002381054622
35.862,0.47600297913098
35.863,0.476003577177019
35.864,0.476004175192742
35.865,0.47600477317815
35.866,0.476005371133246
35.867,0.476005969058033
35.868,0.476006566952512
35.869,0.476007164816686
35.87,0.476007762650558
35.871,0.476008360454129
35.872,0.476008958227402
35.873,0.476009555970379
35.874,0.476010153683063
35.875,0.476010751365456
35.876,0.47601134901756
35.877,0.476011946639378
35.878,0.476012544230911
35.879,0.476013141792163
35.88,0.476013739323135
35.881,0.476014336823831
35.882,0.476014934294251
35.883,0.476015531734399
35.884,0.476016129144277
35.885,0.476016726523887
35.886,0.476017323873231
35.887,0.476017921192313
35.888,0.476018518481133
35.889,0.476019115739695
35.89,0.476019712968001
35.891,0.476020310166053
35.892,0.476020907333854
35.893,0.476021504471405
35.894,0.476022101578709
35.895,0.476022698655769
35.896,0.476023295702586
35.897,0.476023892719164
35.898,0.476024489705503
35.899,0.476025086661608
35.9,0.476025683587479
35.901,0.47602628048312
35.902,0.476026877348533
35.903,0.47602747418372
35.904,0.476028070988682
35.905,0.476028667763424
35.906,0.476029264507946
35.907,0.476029861222252
35.908,0.476030457906343
35.909,0.476031054560223
35.91,0.476031651183892
35.911,0.476032247777354
35.912,0.476032844340611
35.913,0.476033440873665
35.914,0.476034037376518
35.915,0.476034633849173
35.916,0.476035230291633
35.917,0.476035826703898
35.918,0.476036423085973
35.919,0.476037019437859
35.92,0.476037615759558
35.921,0.476038212051072
35.922,0.476038808312405
35.923,0.476039404543558
35.924,0.476040000744534
35.925,0.476040596915335
35.926,0.476041193055963
35.927,0.47604178916642
35.928,0.47604238524671
35.929,0.476042981296834
35.93,0.476043577316794
35.931,0.476044173306593
35.932,0.476044769266233
35.933,0.476045365195717
35.934,0.476045961095046
35.935,0.476046556964224
35.936,0.476047152803252
35.937,0.476047748612133
35.938,0.476048344390869
35.939,0.476048940139462
35.94,0.476049535857915
35.941,0.47605013154623
35.942,0.476050727204409
35.943,0.476051322832454
35.944,0.476051918430369
35.945,0.476052513998155
35.946,0.476053109535814
35.947,0.476053705043349
35.948,0.476054300520762
35.949,0.476054895968056
35.95,0.476055491385233
35.951,0.476056086772294
35.952,0.476056682129243
35.953,0.476057277456082
35.954,0.476057872752812
35.955,0.476058468019437
35.956,0.476059063255959
35.957,0.476059658462379
35.958,0.476060253638701
35.959,0.476060848784926
35.96,0.476061443901057
35.961,0.476062038987096
35.962,0.476062634043046
35.963,0.476063229068908
35.964,0.476063824064686
35.965,0.476064419030381
35.966,0.476065013965995
35.967,0.476065608871532
35.968,0.476066203746992
35.969,0.47606679859238
35.97,0.476067393407696
35.971,0.476067988192943
35.972,0.476068582948124
35.973,0.476069177673241
35.974,0.476069772368296
35.975,0.476070367033291
35.976,0.476070961668229
35.977,0.476071556273112
35.978,0.476072150847942
35.979,0.476072745392722
35.98,0.476073339907454
35.981,0.47607393439214
35.982,0.476074528846782
35.983,0.476075123271384
35.984,0.476075717665946
35.985,0.476076312030472
35.986,0.476076906364964
35.987,0.476077500669423
35.988,0.476078094943853
35.989,0.476078689188256
35.99,0.476079283402634
35.991,0.476079877586988
35.992,0.476080471741323
35.993,0.476081065865639
35.994,0.476081659959939
35.995,0.476082254024225
35.996,0.476082848058501
35.997,0.476083442062767
35.998,0.476084036037027
35.999,0.476084629981282
36,0.476085223895535
36.001,0.476085817779789
36.002,0.476086411634045
36.003,0.476087005458305
36.004,0.476087599252573
36.005,0.47608819301685
36.006,0.476088786751139
36.007,0.476089380455442
36.008,0.476089974129761
36.009,0.476090567774098
36.01,0.476091161388457
36.011,0.476091754972839
36.012,0.476092348527246
36.013,0.476092942051681
36.014,0.476093535546146
36.015,0.476094129010643
36.016,0.476094722445175
36.017,0.476095315849743
36.018,0.476095909224351
36.019,0.476096502569001
36.02,0.476097095883694
36.021,0.476097689168434
36.022,0.476098282423221
36.023,0.47609887564806
36.024,0.476099468842951
36.025,0.476100062007898
36.026,0.476100655142902
36.027,0.476101248247966
36.028,0.476101841323092
36.029,0.476102434368283
36.03,0.47610302738354
36.031,0.476103620368866
36.032,0.476104213324264
36.033,0.476104806249735
36.034,0.476105399145282
36.035,0.476105992010907
36.036,0.476106584846613
36.037,0.476107177652401
36.038,0.476107770428275
36.039,0.476108363174235
36.04,0.476108955890286
36.041,0.476109548576428
36.042,0.476110141232664
36.043,0.476110733858997
36.044,0.476111326455428
36.045,0.476111919021961
36.046,0.476112511558597
36.047,0.476113104065338
36.048,0.476113696542187
36.049,0.476114288989147
36.05,0.476114881406219
36.051,0.476115473793406
36.052,0.476116066150709
36.053,0.476116658478133
36.054,0.476117250775677
36.055,0.476117843043346
36.056,0.47611843528114
36.057,0.476119027489064
36.058,0.476119619667118
36.059,0.476120211815304
36.06,0.476120803933627
36.061,0.476121396022086
36.062,0.476121988080686
36.063,0.476122580109428
36.064,0.476123172108314
36.065,0.476123764077347
36.066,0.476124356016529
36.067,0.476124947925862
36.068,0.476125539805349
36.069,0.476126131654991
36.07,0.476126723474792
36.071,0.476127315264753
36.072,0.476127907024877
36.073,0.476128498755166
36.074,0.476129090455622
36.075,0.476129682126247
36.076,0.476130273767044
36.077,0.476130865378016
36.078,0.476131456959164
36.079,0.47613204851049
36.08,0.476132640031997
36.081,0.476133231523688
36.082,0.476133822985563
36.083,0.476134414417627
36.084,0.476135005819881
36.085,0.476135597192327
36.086,0.476136188534967
36.087,0.476136779847805
36.088,0.476137371130841
36.089,0.476137962384079
36.09,0.476138553607521
36.091,0.476139144801168
36.092,0.476139735965024
36.093,0.47614032709909
36.094,0.476140918203369
36.095,0.476141509277863
36.096,0.476142100322575
36.097,0.476142691337506
36.098,0.476143282322659
36.099,0.476143873278036
36.1,0.476144464203639
36.101,0.476145055099471
36.102,0.476145645965535
36.103,0.476146236801831
36.104,0.476146827608363
36.105,0.476147418385133
36.106,0.476148009132142
36.107,0.476148599849395
36.108,0.476149190536891
36.109,0.476149781194635
36.11,0.476150371822628
36.111,0.476150962420872
36.112,0.47615155298937
36.113,0.476152143528123
36.114,0.476152734037135
36.115,0.476153324516408
36.116,0.476153914965943
36.117,0.476154505385744
36.118,0.476155095775811
36.119,0.476155686136149
36.12,0.476156276466758
36.121,0.476156866767641
36.122,0.476157457038801
36.123,0.476158047280239
36.124,0.476158637491958
36.125,0.47615922767396
36.126,0.476159817826248
36.127,0.476160407948824
36.128,0.476160998041689
36.129,0.476161588104847
36.13,0.476162178138299
36.131,0.476162768142049
36.132,0.476163358116097
36.133,0.476163948060446
36.134,0.476164537975099
36.135,0.476165127860058
36.136,0.476165717715325
36.137,0.476166307540903
36.138,0.476166897336793
36.139,0.476167487102998
36.14,0.47616807683952
36.141,0.476168666546362
36.142,0.476169256223525
36.143,0.476169845871012
36.144,0.476170435488826
36.145,0.476171025076968
36.146,0.476171614635441
36.147,0.476172204164247
36.148,0.476172793663388
36.149,0.476173383132867
36.15,0.476173972572685
36.151,0.476174561982846
36.152,0.47617515136335
36.153,0.476175740714202
36.154,0.476176330035402
36.155,0.476176919326954
36.156,0.476177508588859
36.157,0.476178097821119
36.158,0.476178687023737
36.159,0.476179276196716
36.16,0.476179865340057
36.161,0.476180454453762
36.162,0.476181043537835
36.163,0.476181632592277
36.164,0.47618222161709
36.165,0.476182810612277
36.166,0.47618339957784
36.167,0.476183988513781
36.168,0.476184577420102
36.169,0.476185166296807
36.17,0.476185755143896
36.171,0.476186343961373
36.172,0.476186932749239
36.173,0.476187521507497
36.174,0.476188110236148
36.175,0.476188698935197
36.176,0.476189287604643
36.177,0.476189876244491
36.178,0.476190464854741
36.179,0.476191053435397
36.18,0.476191641986461
36.181,0.476192230507934
36.182,0.476192818999819
36.183,0.476193407462119
36.184,0.476193995894835
36.185,0.47619458429797
36.186,0.476195172671527
36.187,0.476195761015506
36.188,0.476196349329911
36.189,0.476196937614744
36.19,0.476197525870007
36.191,0.476198114095703
36.192,0.476198702291832
36.193,0.476199290458399
36.194,0.476199878595405
36.195,0.476200466702853
36.196,0.476201054780744
36.197,0.47620164282908
36.198,0.476202230847865
36.199,0.476202818837101
36.2,0.476203406796788
36.201,0.476203994726931
36.202,0.476204582627531
36.203,0.47620517049859
36.204,0.476205758340111
36.205,0.476206346152096
36.206,0.476206933934547
36.207,0.476207521687466
36.208,0.476208109410856
36.209,0.476208697104718
36.21,0.476209284769056
36.211,0.476209872403871
36.212,0.476210460009166
36.213,0.476211047584942
36.214,0.476211635131203
36.215,0.47621222264795
36.216,0.476212810135186
36.217,0.476213397592912
36.218,0.476213985021132
36.219,0.476214572419846
36.22,0.476215159789059
36.221,0.476215747128771
36.222,0.476216334438985
36.223,0.476216921719704
36.224,0.476217508970929
36.225,0.476218096192663
36.226,0.476218683384908
36.227,0.476219270547666
36.228,0.47621985768094
36.229,0.476220444784732
36.23,0.476221031859044
36.231,0.476221618903877
36.232,0.476222205919236
36.233,0.476222792905121
36.234,0.476223379861535
36.235,0.476223966788481
36.236,0.476224553685959
36.237,0.476225140553974
36.238,0.476225727392526
36.239,0.476226314201619
36.24,0.476226900981254
36.241,0.476227487731434
36.242,0.476228074452161
36.243,0.476228661143437
36.244,0.476229247805264
36.245,0.476229834437645
36.246,0.476230421040582
36.247,0.476231007614077
36.248,0.476231594158133
36.249,0.476232180672751
36.25,0.476232767157934
36.251,0.476233353613684
36.252,0.476233940040003
36.253,0.476234526436894
36.254,0.476235112804358
36.255,0.476235699142399
36.256,0.476236285451018
36.257,0.476236871730217
36.258,0.47623745798
36.259,0.476238044200367
36.26,0.476238630391321
36.261,0.476239216552865
36.262,0.476239802685
36.263,0.47624038878773
36.264,0.476240974861056
36.265,0.47624156090498
36.266,0.476242146919504
36.267,0.476242732904632
36.268,0.476243318860364
36.269,0.476243904786704
36.27,0.476244490683654
36.271,0.476245076551215
36.272,0.476245662389391
36.273,0.476246248198182
36.274,0.476246833977593
36.275,0.476247419727624
36.276,0.476248005448277
36.277,0.476248591139557
36.278,0.476249176801463
36.279,0.476249762433999
36.28,0.476250348037168
36.281,0.47625093361097
36.282,0.476251519155409
36.283,0.476252104670486
36.284,0.476252690156204
36.285,0.476253275612565
36.286,0.476253861039572
36.287,0.476254446437226
36.288,0.476255031805529
36.289,0.476255617144485
36.29,0.476256202454095
36.291,0.476256787734361
36.292,0.476257372985286
36.293,0.476257958206872
36.294,0.476258543399122
36.295,0.476259128562036
36.296,0.476259713695618
36.297,0.47626029879987
36.298,0.476260883874794
36.299,0.476261468920392
36.3,0.476262053936667
36.301,0.47626263892362
36.302,0.476263223881255
36.303,0.476263808809572
36.304,0.476264393708575
36.305,0.476264978578266
36.306,0.476265563418646
36.307,0.476266148229719
36.308,0.476266733011486
36.309,0.476267317763949
36.31,0.476267902487111
36.311,0.476268487180974
36.312,0.476269071845541
36.313,0.476269656480813
36.314,0.476270241086792
36.315,0.476270825663482
36.316,0.476271410210883
36.317,0.476271994728999
36.318,0.476272579217831
36.319,0.476273163677382
36.32,0.476273748107655
36.321,0.47627433250865
36.322,0.476274916880371
36.323,0.476275501222819
36.324,0.476276085535998
36.325,0.476276669819908
36.326,0.476277254074553
36.327,0.476277838299935
36.328,0.476278422496055
36.329,0.476279006662916
36.33,0.47627959080052
36.331,0.47628017490887
36.332,0.476280758987968
36.333,0.476281343037815
36.334,0.476281927058415
36.335,0.476282511049769
36.336,0.476283095011879
36.337,0.476283678944748
36.338,0.476284262848379
36.339,0.476284846722772
36.34,0.476285430567931
36.341,0.476286014383857
36.342,0.476286598170553
36.343,0.476287181928022
36.344,0.476287765656264
36.345,0.476288349355283
36.346,0.476288933025081
36.347,0.47628951666566
36.348,0.476290100277022
36.349,0.476290683859169
36.35,0.476291267412104
36.351,0.476291850935829
36.352,0.476292434430346
36.353,0.476293017895657
36.354,0.476293601331764
36.355,0.47629418473867
36.356,0.476294768116377
36.357,0.476295351464888
36.358,0.476295934784203
36.359,0.476296518074326
36.36,0.476297101335259
